6.256,0.063,93.682,0.0,0.0,0.0,0.0,0.0,943824896.0,273711104.0,1829163008.0,64611926016.0
6.266,0.031,93.703,0.0,0.0,0.0,0.0,0.0,943788032.0,273711104.0,1829163008.0,64611962880.0
6.262,0.063,93.676,0.0,0.0,0.0,0.0,0.0,943652864.0,273711104.0,1829163008.0,64612098048.0
6.293,0.031,93.676,0.0,0.0,0.0,0.0,0.0,943652864.0,273711104.0,1829163008.0,64612098048.0


"Host:","compute-641-11.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 13:24:26 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
38.106,3.051,58.742,0.081,0.000,0.020,106278.809,900488.471,946913280.0,273711104.0,1829163008.0,64608837632.0
12.500,0.031,87.469,0.0,0.0,0.0,0.0,0.0,947040256.0,273711104.0,1829163008.0,64608710656.0
12.508,0.063,87.430,0.0,0.0,0.0,0.0,0.0,946802688.0,273711104.0,1829163008.0,64608948224.0
12.504,0.063,87.434,0.0,0.0,0.0,0.0,0.0,944697344.0,273711104.0,1829163008.0,64611053568.0
12.535,0.063,87.402,0.0,0.0,0.0,0.0,0.0,944697344.0,273711104.0,1829163008.0,64611053568.0


"Host:","compute-641-11.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 13:24:33 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
38.106,3.051,58.742,0.081,0.000,0.020,106278.781,900488.239,949309440.0,273715200.0,1829158912.0,64606441472.0
25.0,0.062,74.938,0.0,0.0,0.0,0.0,0.0,949547008.0,273715200.0,1829167104.0,64606195712.0
24.992,0.031,74.977,0.0,0.0,0.0,0.0,0.0,949547008.0,273715200.0,1829167104.0,64606195712.0


"Host:","compute-641-11.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 13:24:37 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
38.106,3.051,58.742,0.081,0.000,0.020,106278.762,900488.078,952721408.0,273715200.0,1829171200.0,64603017216.0
31.242,0.031,68.102,0.624,0.0,0.0,0.0,28672.0,952856576.0,273715200.0,1829171200.0,64602882048.0
30.072,0.0,69.928,0.0,0.0,0.0,0.0,0.0,952745984.0,273715200.0,1829171200.0,64602992640.0


"Host:","compute-641-11.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 13:24:42 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
38.106,3.051,58.742,0.081,0.000,0.020,106278.744,900487.924,954875904.0,273715200.0,1829171200.0,64600862720.0
37.496,0.062,62.441,0.0,0.0,0.0,0.0,0.0,955154432.0,273715200.0,1829171200.0,64600584192.0


"Host:","compute-641-11.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 13:24:46 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
38.106,3.051,58.742,0.081,0.000,0.020,106278.728,900487.785,959623168.0,273715200.0,1829171200.0,64596115456.0
50.0,0.031,49.969,0.0,0.0,0.0,0.0,0.0,959639552.0,273715200.0,1829171200.0,64596099072.0


"Host:","compute-641-11.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 13:24:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
38.106,3.051,58.742,0.081,0.000,0.020,106278.713,900487.661,968724480.0,273715200.0,1829175296.0,64587010048.0
70.394,0.062,29.544,0.0,0.0,0.0,0.0,0.0,968986624.0,273715200.0,1829175296.0,64586747904.0


"Host:","compute-641-11.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 13:24:52 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
38.106,3.051,58.742,0.081,0.000,0.020,106278.700,900487.553,979083264.0,273715200.0,1829175296.0,64576651264.0


"Host:","compute-641-11.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 13:24:55 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
38.106,3.051,58.742,0.081,0.000,0.020,106278.688,900487.453,980303872.0,273715200.0,1829175296.0,64575430656.0
67.021,0.0,32.979,0.0,0.0,0.0,0.0,0.0,980430848.0,273715200.0,1829175296.0,64575303680.0
